x	y	z	contour type	sliceID	weight	time frame
31.859	-49.887	54.675	MITRAL_VALVE	1	1.0	0
67.025	-20.914	74.333	MITRAL_VALVE	1	1.0	0
29.163	-64.373	43.012	TRICUSPID_VALVE	1	1.0	0
-12.089	-79.825	35.298	TRICUSPID_VALVE	1	1.0	0
42.123	-65.919	62.467	MITRAL_VALVE	2	1.0	0
54.326	-38.537	43.714	MITRAL_VALVE	2	1.0	0
40.038	-66.913	65.071	AORTA_VALVE	2	1.0	0
41.136	-90.335	67.597	AORTA_VALVE	2	1.0	0
57.879	-53.194	58.452	MITRAL_VALVE	3	1.0	0
48.845	-39.901	32.202	MITRAL_VALVE	3	1.0	0
98.190	-105.900	0.130	APEX_POINT	1	1.0	0
71.987	-20.914	73.722	LAX_LV_ENDOCARDIAL	1	1.0	0
71.987	-20.914	73.722	LAX_LV_ENDOCARDIAL	1	1.0	0
70.746	-20.914	73.875	LAX_LV_ENDOCARDIAL	1	1.0	0
69.506	-20.914	74.028	LAX_LV_ENDOCARDIAL	1	1.0	0
29.280	-50.852	54.193	LAX_LV_ENDOCARDIAL	1	1.0	0
29.183	-51.818	53.405	LAX_LV_ENDOCARDIAL	1	1.0	0
29.086	-52.784	52.617	LAX_LV_ENDOCARDIAL	1	1.0	0
28.989	-53.750	51.830	LAX_LV_ENDOCARDIAL	1	1.0	0
30.133	-54.715	50.889	LAX_LV_ENDOCARDIAL	1	1.0	0
30.036	-55.681	50.101	LAX_LV_ENDOCARDIAL	1	1.0	0
31.180	-56.647	49.161	LAX_LV_ENDOCARDIAL	1	1.0	0
31.083	-57.613	48.373	LAX_LV_ENDOCARDIAL	1	1.0	0
32.226	-58.578	47.433	LAX_LV_ENDOCARDIAL	1	1.0	0
33.370	-59.544	46.492	LAX_LV_ENDOCARDIAL	1	1.0	0
33.273	-60.510	45.705	LAX_LV_ENDOCARDIAL	1	1.0	0
34.417	-61.476	44.764	LAX_LV_ENDOCARDIAL	1	1.0	0
35.560	-62.441	43.824	LAX_LV_ENDOCARDIAL	1	1.0	0
36.704	-63.407	42.883	LAX_LV_ENDOCARDIAL	1	1.0	0
37.945	-63.407	42.731	LAX_LV_ENDOCARDIAL	1	1.0	0
39.088	-64.373	41.790	LAX_LV_ENDOCARDIAL	1	1.0	0
40.329	-64.373	41.638	LAX_LV_ENDOCARDIAL	1	1.0	0
41.472	-65.339	40.697	LAX_LV_ENDOCARDIAL	1	1.0	0
42.713	-65.339	40.544	LAX_LV_ENDOCARDIAL	1	1.0	0
43.857	-66.304	39.604	LAX_LV_ENDOCARDIAL	1	1.0	0
45.097	-66.304	39.451	LAX_LV_ENDOCARDIAL	1	1.0	0
46.241	-67.270	38.511	LAX_LV_ENDOCARDIAL	1	1.0	0
47.385	-68.236	37.570	LAX_LV_ENDOCARDIAL	1	1.0	0
48.625	-68.236	37.418	LAX_LV_ENDOCARDIAL	1	1.0	0
49.769	-69.202	36.477	LAX_LV_ENDOCARDIAL	1	1.0	0
50.913	-70.167	35.537	LAX_LV_ENDOCARDIAL	1	1.0	0
52.153	-70.167	35.384	LAX_LV_ENDOCARDIAL	1	1.0	0
53.297	-71.133	34.444	LAX_LV_ENDOCARDIAL	1	1.0	0
54.441	-72.099	33.503	LAX_LV_ENDOCARDIAL	1	1.0	0
55.584	-73.064	32.563	LAX_LV_ENDOCARDIAL	1	1.0	0
56.825	-73.064	32.410	LAX_LV_ENDOCARDIAL	1	1.0	0
57.968	-74.030	31.470	LAX_LV_ENDOCARDIAL	1	1.0	0
59.112	-74.996	30.529	LAX_LV_ENDOCARDIAL	1	1.0	0
